transaction_id,merchant_id,customer_id,amount,payment_method,device,location,transaction_time,incident_type,previous_transactions,previous_failures,previous_success_rate,retry_count,is_high_value,transaction_velocity,strategy,recovery_probability,recovery_success,recovered_amount
txn-0027687,demo-merchant-001,customer-01445,1021.21,UPI,ANDROID,Hyderabad,2026-08-09 02:26:28.711365,,6,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.48,1,1021.21
txn-0023235,demo-merchant-001,customer-01192,5853.94,CARD,ANDROID,Chennai,2026-07-25 12:30:39.711365,,4,1,0.75,0,False,1,SMART_RETRY,0.285,0,0.0
txn-0030441,demo-merchant-001,customer-02856,1448.78,NETBANKING,IOS,Hyderabad,2026-07-28 13:46:45.711365,,4,0,1.0,0,False,3,SMART_RETRY,0.38,1,1448.78
txn-0037002,demo-merchant-001,customer-02124,13206.5,CARD,IOS,Delhi,2026-08-06 13:40:17.711365,,8,2,0.75,0,True,4,SMART_RETRY,0.24,1,13206.5
txn-0002374,demo-merchant-001,customer-00045,2987.91,UPI,ANDROID,Bengaluru,2026-07-17 21:42:51.711365,UPI_DEGRADATION,0,0,1.0,1,False,2,ALTERNATIVE_PAYMENT,0.51,0,0.0
txn-0013820,demo-merchant-001,customer-03636,2752.06,CARD,ANDROID,Chennai,2026-08-02 07:58:08.711365,,0,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.56,0,0.0
txn-0042350,demo-merchant-001,customer-04568,1067.49,UPI,DESKTOP,Chennai,2026-07-27 13:43:20.711365,,11,1,0.9091,1,False,2,NO_ACTION,0.0,0,0.0
txn-0011131,demo-merchant-001,customer-03825,5176.83,UPI,ANDROID,Bengaluru,2026-08-01 22:52:46.711365,,1,0,1.0,0,False,3,ALTERNATIVE_PAYMENT,0.48,1,5176.83
txn-0006341,demo-merchant-001,customer-02653,4834.23,CARD,IOS,Delhi,2026-06-21 19:24:40.711365,EVENING_DEGRADATION,1,0,1.0,1,False,3,NO_ACTION,0.0,0,0.0
txn-0043488,demo-merchant-001,customer-04826,1823.94,NETBANKING,ANDROID,Delhi,2026-07-08 00:07:36.711365,,6,1,0.8333,0,False,3,ALTERNATIVE_PAYMENT,0.385,1,1823.94
txn-0049905,demo-merchant-001,customer-04774,2301.08,UPI,IOS,Bengaluru,2026-07-25 12:18:31.711365,,10,1,0.9,0,False,5,NO_ACTION,0.0,0,0.0
txn-0016564,demo-merchant-001,customer-04321,5461.31,UPI,IOS,Delhi,2026-06-19 13:17:31.711365,,3,0,1.0,0,False,3,ALTERNATIVE_PAYMENT,0.48,1,5461.31
txn-0037041,demo-merchant-001,customer-02891,1751.89,CARD,ANDROID,Mumbai,2026-08-08 03:43:49.711365,,9,2,0.7778,0,False,1,NO_ACTION,0.0,0,0.0
txn-0013839,demo-merchant-001,customer-03708,6612.3,UPI,IOS,Hyderabad,2026-08-27 19:23:21.711365,,5,1,0.8,0,False,2,SMART_RETRY,0.335,0,0.0
txn-0025933,demo-merchant-001,customer-00685,1753.95,UPI,ANDROID,Delhi,2026-08-16 04:33:23.711365,,4,0,1.0,0,False,1,SMART_RETRY,0.43,0,0.0
txn-0000771,demo-merchant-001,customer-00414,3523.13,UPI,ANDROID,Bengaluru,2026-06-18 23:03:05.711365,UPI_DEGRADATION,0,0,1.0,0,False,2,SMART_RETRY,0.61,1,3523.13
txn-0004247,demo-merchant-001,customer-00701,23377.7,CARD,IOS,Mumbai,2026-08-29 11:53:21.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,1,True,3,ALTERNATIVE_PAYMENT,0.76,1,23377.7
txn-0002800,demo-merchant-001,customer-03751,2544.75,UPI,ANDROID,Bengaluru,2026-08-18 22:28:10.711365,UPI_DEGRADATION,2,1,0.5,0,False,3,NO_ACTION,0.0,0,0.0
txn-0023986,demo-merchant-001,customer-01494,2141.88,NETBANKING,ANDROID,Chennai,2026-08-15 17:24:22.711365,,9,4,0.5556,0,False,4,NO_ACTION,0.0,0,0.0
txn-0002503,demo-merchant-001,customer-00706,1534.34,UPI,ANDROID,Bengaluru,2026-07-15 21:27:05.711365,UPI_DEGRADATION,0,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.56,0,0.0
txn-0006115,demo-merchant-001,customer-01494,5089.38,UPI,DESKTOP,Hyderabad,2026-08-09 18:50:26.711365,EVENING_DEGRADATION,3,1,0.6667,0,False,4,SMART_RETRY,0.455,0,0.0
txn-0034156,demo-merchant-001,customer-02432,1097.05,NETBANKING,DESKTOP,Mumbai,2026-06-26 20:05:37.711365,,10,1,0.9,1,False,4,SMART_RETRY,0.315,1,1097.05
txn-0011260,demo-merchant-001,customer-00139,823.95,UPI,ANDROID,Hyderabad,2026-06-16 00:40:08.711365,,3,1,0.6667,1,False,3,SMART_RETRY,0.285,0,0.0
txn-0002097,demo-merchant-001,customer-04069,3419.63,UPI,ANDROID,Bengaluru,2026-08-18 21:34:42.711365,UPI_DEGRADATION,0,0,1.0,0,False,1,SMART_RETRY,0.61,0,0.0
txn-0015322,demo-merchant-001,customer-01484,1777.86,NETBANKING,DESKTOP,Chennai,2026-08-08 11:01:42.711365,,5,2,0.6,0,False,5,ALTERNATIVE_PAYMENT,0.37,0,0.0
txn-0014806,demo-merchant-001,customer-00675,3011.02,WALLET,DESKTOP,Hyderabad,2026-08-18 01:40:38.711365,,3,0,1.0,0,False,2,SMART_RETRY,0.38,1,3011.02
txn-0044804,demo-merchant-001,customer-04839,1343.18,UPI,IOS,Mumbai,2026-08-10 07:55:29.711365,,6,2,0.6667,0,False,4,SMART_RETRY,0.32,0,0.0
txn-0027868,demo-merchant-001,customer-02398,1109.61,WALLET,ANDROID,Mumbai,2026-08-13 01:31:13.711365,,5,0,1.0,0,False,1,SMART_RETRY,0.38,1,1109.61
txn-0049894,demo-merchant-001,customer-00752,674.94,NETBANKING,DESKTOP,Bengaluru,2026-08-12 03:24:15.711365,,2,0,1.0,1,False,3,SMART_RETRY,0.33,0,0.0
txn-0011048,demo-merchant-001,customer-04554,5535.23,CARD,ANDROID,Mumbai,2026-06-26 21:51:52.711365,,0,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.56,0,0.0
txn-0035635,demo-merchant-001,customer-00407,2479.53,UPI,IOS,Mumbai,2026-08-24 11:38:53.711365,,9,4,0.5556,0,False,2,ALTERNATIVE_PAYMENT,0.34,1,2479.53
txn-0035578,demo-merchant-001,customer-04214,605.54,WALLET,DESKTOP,Mumbai,2026-07-30 12:44:49.711365,,7,1,0.8571,0,False,5,SMART_RETRY,0.285,1,605.54
txn-0004169,demo-merchant-001,customer-01251,29004.01,CARD,IOS,Mumbai,2026-06-10 10:53:32.711365,HIGH_VALUE_CARD_DEGRADATION,2,1,0.5,0,True,1,NO_ACTION,0.0,0,0.0
txn-0045365,demo-merchant-001,customer-03469,2964.37,NETBANKING,IOS,Bengaluru,2026-07-26 02:15:56.711365,,8,0,1.0,0,False,2,SMART_RETRY,0.38,0,0.0
txn-0042840,demo-merchant-001,customer-01088,2810.7,NETBANKING,IOS,Chennai,2026-07-19 04:03:19.711365,,12,2,0.8333,0,False,3,ALTERNATIVE_PAYMENT,0.37,1,2810.7
txn-0000617,demo-merchant-001,customer-03336,2182.92,UPI,ANDROID,Bengaluru,2026-08-08 20:35:04.711365,UPI_DEGRADATION,0,0,1.0,0,False,3,ALTERNATIVE_PAYMENT,0.56,0,0.0
txn-0045746,demo-merchant-001,customer-00611,2526.8,WALLET,ANDROID,Hyderabad,2026-08-09 00:15:36.711365,,8,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0036912,demo-merchant-001,customer-04318,2330.56,UPI,IOS,Hyderabad,2026-07-24 14:39:43.711365,,4,0,1.0,0,False,1,NO_ACTION,0.0,0,0.0
txn-0049584,demo-merchant-001,customer-04727,1451.35,NETBANKING,DESKTOP,Chennai,2026-06-10 02:44:16.711365,,7,0,1.0,0,False,5,NO_ACTION,0.0,0,0.0
txn-0027152,demo-merchant-001,customer-03095,1989.77,NETBANKING,ANDROID,Hyderabad,2026-08-03 14:52:46.711365,,9,1,0.8889,0,False,3,NO_ACTION,0.0,0,0.0
txn-0002428,demo-merchant-001,customer-00385,1902.93,UPI,ANDROID,Bengaluru,2026-07-12 23:24:43.711365,UPI_DEGRADATION,0,0,1.0,1,False,5,NO_ACTION,0.0,0,0.0
txn-0036947,demo-merchant-001,customer-02593,3240.43,NETBANKING,ANDROID,Delhi,2026-07-22 00:05:36.711365,,10,1,0.9,0,False,2,ALTERNATIVE_PAYMENT,0.465,1,3240.43
txn-0026007,demo-merchant-001,customer-00609,5511.57,NETBANKING,ANDROID,Hyderabad,2026-08-14 12:27:17.711365,,3,1,0.6667,0,False,5,SMART_RETRY,0.285,0,0.0
txn-0036114,demo-merchant-001,customer-04130,6966.95,NETBANKING,IOS,Delhi,2026-06-27 08:05:24.711365,,6,1,0.8333,0,False,2,NO_ACTION,0.0,0,0.0
txn-0001566,demo-merchant-001,customer-01287,1596.93,UPI,ANDROID,Bengaluru,2026-08-12 23:55:45.711365,UPI_DEGRADATION,1,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0006683,demo-merchant-001,customer-04928,1077.59,UPI,DESKTOP,Chennai,2026-07-24 19:13:29.711365,EVENING_DEGRADATION,3,0,1.0,0,False,3,ALTERNATIVE_PAYMENT,0.58,0,0.0
txn-0018510,demo-merchant-001,customer-00056,4710.68,WALLET,IOS,Delhi,2026-08-04 12:21:42.711365,,6,0,1.0,0,False,1,SMART_RETRY,0.38,0,0.0
txn-0013567,demo-merchant-001,customer-02284,8876.03,NETBANKING,DESKTOP,Hyderabad,2026-07-25 13:32:29.711365,,4,3,0.25,0,False,4,NO_ACTION,0.0,0,0.0
txn-0007991,demo-merchant-001,customer-01573,1231.96,NETBANKING,IOS,Mumbai,2026-07-15 19:08:51.711365,EVENING_DEGRADATION,1,0,1.0,0,False,2,SMART_RETRY,0.5,0,0.0
txn-0033816,demo-merchant-001,customer-04450,10430.44,UPI,ANDROID,Bengaluru,2026-06-07 23:22:40.711365,,6,1,0.8333,0,True,2,ALTERNATIVE_PAYMENT,0.435,0,0.0
txn-0006188,demo-merchant-001,customer-02136,1930.27,WALLET,IOS,Mumbai,2026-07-09 20:40:55.711365,EVENING_DEGRADATION,0,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.58,1,1930.27
txn-0004408,demo-merchant-001,customer-00225,17226.3,CARD,IOS,Mumbai,2026-08-10 00:07:24.711365,HIGH_VALUE_CARD_DEGRADATION,2,1,0.5,0,True,2,NO_ACTION,0.0,0,0.0
txn-0024942,demo-merchant-001,customer-04868,3354.64,UPI,ANDROID,Delhi,2026-07-05 11:09:12.711365,,3,1,0.6667,0,False,3,NO_ACTION,0.0,0,0.0
txn-0020278,demo-merchant-001,customer-03623,4171.15,CARD,DESKTOP,Mumbai,2026-08-02 23:17:33.711365,,7,1,0.8571,0,False,1,SMART_RETRY,0.285,1,4171.15
txn-0004305,demo-merchant-001,customer-02989,24671.93,CARD,IOS,Mumbai,2026-07-29 13:07:36.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,4,SMART_RETRY,0.4,1,24671.93
txn-0044878,demo-merchant-001,customer-00841,1699.85,CARD,ANDROID,Hyderabad,2026-07-05 01:43:47.711365,,12,2,0.8333,0,False,3,NO_ACTION,0.0,0,0.0
txn-0004144,demo-merchant-001,customer-03063,47639.69,CARD,IOS,Mumbai,2026-06-24 02:19:30.711365,HIGH_VALUE_CARD_DEGRADATION,1,1,0.0,0,True,4,NO_ACTION,0.0,0,0.0
txn-0007654,demo-merchant-001,customer-02440,1929.89,WALLET,DESKTOP,Mumbai,2026-07-10 18:22:27.711365,EVENING_DEGRADATION,4,2,0.5,0,False,3,SMART_RETRY,0.39,1,1929.89
txn-0006291,demo-merchant-001,customer-02043,2047.65,WALLET,ANDROID,Hyderabad,2026-08-11 19:56:45.711365,EVENING_DEGRADATION,0,0,1.0,0,False,5,SMART_RETRY,0.5,1,2047.65
txn-0004209,demo-merchant-001,customer-04183,16619.99,CARD,IOS,Mumbai,2026-08-17 19:28:39.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,5,ALTERNATIVE_PAYMENT,0.81,1,16619.99
txn-0000733,demo-merchant-001,customer-03388,2772.5,UPI,ANDROID,Bengaluru,2026-07-16 23:01:11.711365,UPI_DEGRADATION,0,0,1.0,0,False,2,SMART_RETRY,0.61,1,2772.5
txn-0025392,demo-merchant-001,customer-00558,2489.46,NETBANKING,ANDROID,Delhi,2026-07-20 11:26:14.711365,,3,1,0.6667,0,False,3,NO_ACTION,0.0,0,0.0
txn-0000211,demo-merchant-001,customer-04222,3157.75,UPI,ANDROID,Bengaluru,2026-08-17 21:45:09.711365,UPI_DEGRADATION,0,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.56,1,3157.75
txn-0043436,demo-merchant-001,customer-02110,2351.79,UPI,DESKTOP,Hyderabad,2026-07-09 04:24:21.711365,,5,0,1.0,0,False,4,SMART_RETRY,0.43,1,2351.79
txn-0011002,demo-merchant-001,customer-04882,2154.03,NETBANKING,DESKTOP,Bengaluru,2026-06-27 01:12:18.711365,,3,2,0.3333,0,False,3,NO_ACTION,0.0,0,0.0
txn-0019921,demo-merchant-001,customer-03055,12062.45,UPI,ANDROID,Bengaluru,2026-08-08 11:17:53.711365,,8,3,0.625,0,True,4,ALTERNATIVE_PAYMENT,0.405,0,0.0
txn-0000053,demo-merchant-001,customer-02140,1163.71,UPI,ANDROID,Bengaluru,2026-06-27 22:02:06.711365,UPI_DEGRADATION,0,0,1.0,0,False,3,NO_ACTION,0.0,0,0.0
txn-0037758,demo-merchant-001,customer-03259,3628.33,UPI,DESKTOP,Mumbai,2026-07-19 17:52:04.711365,,7,2,0.7143,0,False,3,NO_ACTION,0.0,0,0.0
txn-0000493,demo-merchant-001,customer-03353,2127.7,UPI,ANDROID,Bengaluru,2026-08-16 23:09:20.711365,UPI_DEGRADATION,0,0,1.0,1,False,2,NO_ACTION,0.0,0,0.0
txn-0026895,demo-merchant-001,customer-03412,1320.95,NETBANKING,IOS,Hyderabad,2026-08-22 04:37:35.711365,,0,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0006331,demo-merchant-001,customer-01268,2532.82,WALLET,DESKTOP,Bengaluru,2026-08-26 20:18:35.711365,EVENING_DEGRADATION,2,2,0.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0002074,demo-merchant-001,customer-04775,2341.99,UPI,ANDROID,Bengaluru,2026-06-15 20:39:00.711365,UPI_DEGRADATION,0,0,1.0,0,False,2,SMART_RETRY,0.61,0,0.0
txn-0047938,demo-merchant-001,customer-00130,578.47,NETBANKING,ANDROID,Delhi,2026-08-03 23:23:03.711365,,9,2,0.7778,1,False,3,ALTERNATIVE_PAYMENT,0.32,0,0.0
txn-0044942,demo-merchant-001,customer-00292,3817.2,UPI,ANDROID,Mumbai,2026-07-16 11:25:39.711365,,8,1,0.875,0,False,4,ALTERNATIVE_PAYMENT,0.385,0,0.0
txn-0001992,demo-merchant-001,customer-03914,3656.77,UPI,ANDROID,Bengaluru,2026-08-09 20:36:10.711365,UPI_DEGRADATION,1,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0039626,demo-merchant-001,customer-01479,4242.56,NETBANKING,DESKTOP,Chennai,2026-08-04 01:24:28.711365,,14,1,0.9286,0,False,3,NO_ACTION,0.0,0,0.0
txn-0016273,demo-merchant-001,customer-03636,3273.85,UPI,IOS,Mumbai,2026-06-08 09:43:28.711365,,1,1,0.0,0,False,2,SMART_RETRY,0.255,0,0.0
txn-0001635,demo-merchant-001,customer-03176,1530.09,UPI,ANDROID,Bengaluru,2026-06-21 22:48:59.711365,UPI_DEGRADATION,0,0,1.0,0,False,3,SMART_RETRY,0.61,0,0.0
txn-0029617,demo-merchant-001,customer-04837,1642.86,UPI,ANDROID,Hyderabad,2026-06-22 11:14:39.711365,,4,0,1.0,0,False,3,NO_ACTION,0.0,0,0.0
txn-0020962,demo-merchant-001,customer-02589,2447.5,CARD,DESKTOP,Delhi,2026-08-30 17:18:36.711365,,4,0,1.0,1,False,2,SMART_RETRY,0.33,1,2447.5
txn-0006791,demo-merchant-001,customer-01061,6210.72,CARD,DESKTOP,Chennai,2026-08-11 18:59:10.711365,EVENING_DEGRADATION,1,0,1.0,0,False,2,ALTERNATIVE_PAYMENT,0.66,1,6210.72
txn-0010051,demo-merchant-001,customer-02826,4557.76,UPI,DESKTOP,Chennai,2026-07-11 10:54:31.711365,,2,0,1.0,0,False,4,SMART_RETRY,0.43,1,4557.76
txn-0004424,demo-merchant-001,customer-01079,12295.67,CARD,IOS,Mumbai,2026-08-29 00:09:43.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,1,ALTERNATIVE_PAYMENT,0.81,1,12295.67
txn-0031396,demo-merchant-001,customer-03463,1452.35,UPI,IOS,Bengaluru,2026-06-21 21:18:12.711365,,4,2,0.5,0,False,3,SMART_RETRY,0.32,0,0.0
txn-0035220,demo-merchant-001,customer-01849,1377.39,NETBANKING,DESKTOP,Hyderabad,2026-07-26 18:38:49.711365,,7,2,0.7143,0,False,4,SMART_RETRY,0.27,0,0.0
txn-0043187,demo-merchant-001,customer-03822,1249.89,NETBANKING,IOS,Bengaluru,2026-07-21 20:21:46.711365,,5,0,1.0,0,False,2,ALTERNATIVE_PAYMENT,0.48,1,1249.89
txn-0009358,demo-merchant-001,customer-00801,2616.47,WALLET,IOS,Delhi,2026-08-29 22:31:07.711365,,2,0,1.0,0,False,1,ALTERNATIVE_PAYMENT,0.48,0,0.0
txn-0014744,demo-merchant-001,customer-03422,1769.47,UPI,IOS,Hyderabad,2026-08-27 05:32:25.711365,,0,0,1.0,0,False,4,SMART_RETRY,0.43,0,0.0
txn-0028434,demo-merchant-001,customer-04234,888.42,WALLET,DESKTOP,Chennai,2026-08-11 05:33:13.711365,,4,1,0.75,0,False,5,NO_ACTION,0.0,0,0.0
txn-0003364,demo-merchant-001,customer-03972,25549.05,CARD,IOS,Mumbai,2026-08-28 09:09:24.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,5,NO_ACTION,0.0,0,0.0
txn-0022343,demo-merchant-001,customer-01346,2322.78,NETBANKING,ANDROID,Delhi,2026-07-16 04:33:53.711365,,11,0,1.0,0,False,4,SMART_RETRY,0.38,0,0.0
txn-0003566,demo-merchant-001,customer-03312,27673.35,CARD,IOS,Mumbai,2026-09-02 00:56:23.711365,HIGH_VALUE_CARD_DEGRADATION,1,0,1.0,0,True,1,ALTERNATIVE_PAYMENT,0.81,1,27673.35
txn-0001794,demo-merchant-001,customer-01628,3421.98,UPI,ANDROID,Bengaluru,2026-06-16 20:45:38.711365,UPI_DEGRADATION,0,0,1.0,1,False,4,NO_ACTION,0.0,0,0.0
txn-0034145,demo-merchant-001,customer-01421,13095.23,NETBANKING,DESKTOP,Mumbai,2026-07-01 02:20:19.711365,,10,1,0.9,0,True,1,SMART_RETRY,0.335,0,0.0
txn-0012941,demo-merchant-001,customer-02985,7135.37,WALLET,DESKTOP,Bengaluru,2026-08-29 00:11:29.711365,,2,0,1.0,0,False,2,ALTERNATIVE_PAYMENT,0.48,0,0.0
txn-0032025,demo-merchant-001,customer-04943,1292.98,NETBANKING,ANDROID,Hyderabad,2026-08-06 04:46:41.711365,,3,0,1.0,0,False,5,ALTERNATIVE_PAYMENT,0.48,0,0.0
txn-0003893,demo-merchant-001,customer-02804,27626.6,CARD,IOS,Mumbai,2026-06-12 21:32:38.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,4,ALTERNATIVE_PAYMENT,0.81,1,27626.6
txn-0028798,demo-merchant-001,customer-01833,1731.55,CARD,IOS,Chennai,2026-06-05 03:52:56.711365,,4,0,1.0,0,False,3,ALTERNATIVE_PAYMENT,0.56,1,1731.55
txn-0003321,demo-merchant-001,customer-04803,37913.31,CARD,IOS,Mumbai,2026-06-25 09:14:51.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,2,ALTERNATIVE_PAYMENT,0.81,1,37913.31
txn-0006360,demo-merchant-001,customer-03927,5946.8,NETBANKING,ANDROID,Mumbai,2026-07-05 19:40:35.711365,EVENING_DEGRADATION,1,0,1.0,0,False,2,ALTERNATIVE_PAYMENT,0.58,0,0.0
txn-0002144,demo-merchant-001,customer-04538,2431.02,UPI,ANDROID,Bengaluru,2026-07-28 22:00:30.711365,UPI_DEGRADATION,1,0,1.0,0,False,1,NO_ACTION,0.0,0,0.0
txn-0005985,demo-merchant-001,customer-02305,4366.58,WALLET,ANDROID,Delhi,2026-08-17 18:40:05.711365,EVENING_DEGRADATION,1,0,1.0,1,False,2,NO_ACTION,0.0,0,0.0
txn-0004824,demo-merchant-001,customer-04905,43749.15,CARD,IOS,Mumbai,2026-06-18 08:13:44.711365,HIGH_VALUE_CARD_DEGRADATION,0,0,1.0,0,True,2,ALTERNATIVE_PAYMENT,0.81,0,0.0
txn-0026737,demo-merchant-001,customer-00356,1561.11,NETBANKING,IOS,Hyderabad,2026-06-20 22:17:49.711365,,2,0,1.0,0,False,4,NO_ACTION,0.0,0,0.0
txn-0017440,demo-merchant-001,customer-01489,21693.89,CARD,ANDROID,Mumbai,2026-06-28 19:38:15.711365,,2,2,0.0,0,True,2,NO_ACTION,0.0,0,0.0
txn-0047416,demo-merchant-001,customer-00016,1221.95,NETBANKING,DESKTOP,Chennai,2026-07-04 16:10:23.711365,,15,1,0.9333,0,False,4,NO_ACTION,0.0,0,0.0
txn-0031057,demo-merchant-001,customer-04990,2310.21,NETBANKING,DESKTOP,Bengaluru,2026-08-27 23:39:31.711365,,7,1,0.8571,0,False,4,SMART_RETRY,0.285,0,0.0
txn-0005390,demo-merchant-001,customer-04886,35712.26,CARD,IOS,Mumbai,2026-07-06 22:36:45.711365,HIGH_VALUE_CARD_DEGRADATION,1,1,0.0,0,True,3,ALTERNATIVE_PAYMENT,0.635,0,0.0
txn-0028981,demo-merchant-001,customer-04736,2027.82,WALLET,IOS,Chennai,2026-07-14 10:46:25.711365,,3,0,1.0,0,False,4,SMART_RETRY,0.38,1,2027.82
txn-0009084,demo-merchant-001,customer-03587,2012.13,WALLET,ANDROID,Bengaluru,2026-07-19 19:56:28.711365,,5,1,0.8,0,False,2,ALTERNATIVE_PAYMENT,0.385,0,0.0
txn-0000069,demo-merchant-001,customer-03399,2671.01,UPI,ANDROID,Bengaluru,2026-07-27 22:34:29.711365,UPI_DEGRADATION,0,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0037291,demo-merchant-001,customer-02822,10288.17,NETBANKING,DESKTOP,Mumbai,2026-07-09 09:58:30.711365,,9,0,1.0,0,True,3,ALTERNATIVE_PAYMENT,0.53,1,10288.17
txn-0031235,demo-merchant-001,customer-02280,3323.07,UPI,ANDROID,Hyderabad,2026-08-15 14:00:36.711365,,8,2,0.75,0,False,5,NO_ACTION,0.0,0,0.0
txn-0027868,demo-merchant-001,customer-02398,1109.61,WALLET,ANDROID,Mumbai,2026-08-13 01:31:13.711365,,5,0,1.0,0,False,1,NO_ACTION,0.0,0,0.0
txn-0012820,demo-merchant-001,customer-04236,1225.2,UPI,IOS,Delhi,2026-08-10 15:40:30.711365,,4,2,0.5,0,False,4,ALTERNATIVE_PAYMENT,0.37,0,0.0
txn-0038656,demo-merchant-001,customer-02818,3365.24,WALLET,ANDROID,Mumbai,2026-06-26 18:19:46.711365,,4,1,0.75,1,False,5,NO_ACTION,0.0,0,0.0
txn-0035078,demo-merchant-001,customer-02602,552.71,UPI,IOS,Chennai,2026-07-22 03:18:32.711365,,6,1,0.8333,0,False,1,NO_ACTION,0.0,0,0.0
txn-0005763,demo-merchant-001,customer-01789,859.27,CARD,ANDROID,Bengaluru,2026-06-29 20:48:23.711365,EVENING_DEGRADATION,3,0,1.0,0,False,1,NO_ACTION,0.0,0,0.0
txn-0033282,demo-merchant-001,customer-00557,1682.05,CARD,DESKTOP,Delhi,2026-08-02 22:57:18.711365,,8,2,0.75,0,False,3,NO_ACTION,0.0,0,0.0
txn-0012760,demo-merchant-001,customer-01782,1121.52,UPI,ANDROID,Delhi,2026-08-06 08:01:58.711365,,1,0,1.0,0,False,1,SMART_RETRY,0.43,1,1121.52
txn-0039296,demo-merchant-001,customer-00151,916.44,UPI,ANDROID,Mumbai,2026-07-23 17:57:14.711365,,6,0,1.0,0,False,5,ALTERNATIVE_PAYMENT,0.48,1,916.44
txn-0001971,demo-merchant-001,customer-03880,3215.53,UPI,ANDROID,Bengaluru,2026-07-24 20:27:44.711365,UPI_DEGRADATION,2,2,0.0,0,False,3,NO_ACTION,0.0,0,0.0
txn-0005900,demo-merchant-001,customer-03337,7129.92,NETBANKING,IOS,Bengaluru,2026-08-25 18:21:36.711365,EVENING_DEGRADATION,2,1,0.5,0,False,1,SMART_RETRY,0.405,1,7129.92
txn-0001324,demo-merchant-001,customer-03045,2951.6,UPI,ANDROID,Bengaluru,2026-06-11 20:42:37.711365,UPI_DEGRADATION,0,0,1.0,0,False,5,NO_ACTION,0.0,0,0.0
txn-0000477,demo-merchant-001,customer-01340,3172.1,UPI,ANDROID,Bengaluru,2026-07-08 20:18:01.711365,UPI_DEGRADATION,0,0,1.0,0,False,2,SMART_RETRY,0.61,1,3172.1
txn-0019319,demo-merchant-001,customer-03000,5476.05,NETBANKING,IOS,Mumbai,2026-07-27 14:52:49.711365,,6,1,0.8333,0,False,4,ALTERNATIVE_PAYMENT,0.385,0,0.0
txn-0012731,demo-merchant-001,customer-04920,2606.06,UPI,ANDROID,Hyderabad,2026-07-26 18:28:27.711365,,1,1,0.0,0,False,1,NO_ACTION,0.0,0,0.0
txn-0002361,demo-merchant-001,customer-00481,877.79,UPI,ANDROID,Bengaluru,2026-06-20 20:39:23.711365,UPI_DEGRADATION,1,1,0.0,1,False,4,NO_ACTION,0.0,0,0.0
txn-0002750,demo-merchant-001,customer-03588,1698.2,UPI,ANDROID,Bengaluru,2026-08-17 23:31:01.711365,UPI_DEGRADATION,0,0,1.0,0,False,5,NO_ACTION,0.0,0,0.0
txn-0008012,demo-merchant-001,customer-00159,2533.39,NETBANKING,DESKTOP,Hyderabad,2026-07-02 08:48:42.711365,,2,1,0.5,0,False,1,ALTERNATIVE_PAYMENT,0.385,1,2533.39
txn-0048253,demo-merchant-001,customer-03656,2236.79,CARD,DESKTOP,Bengaluru,2026-07-30 20:06:32.711365,,12,1,0.9167,0,False,3,ALTERNATIVE_PAYMENT,0.545,1,2236.79
txn-0045808,demo-merchant-001,customer-03218,687.82,UPI,DESKTOP,Bengaluru,2026-07-20 08:51:54.711365,,12,0,1.0,0,False,2,NO_ACTION,0.0,0,0.0
txn-0012761,demo-merchant-001,customer-02414,2562.01,UPI,DESKTOP,Delhi,2026-07-15 02:10:43.711365,,1,0,1.0,0,False,5,ALTERNATIVE_PAYMENT,0.48,0,0.0
txn-0046250,demo-merchant-001,customer-03973,1157.12,UPI,ANDROID,Mumbai,2026-07-28 12:42:31.711365,,13,3,0.7692,0,False,1,NO_ACTION,0.0,0,0.0
txn-0015530,demo-merchant-001,customer-02129,1768.48,WALLET,IOS,Bengaluru,2026-08-21 13:36:06.711365,,4,1,0.75,0,False,3,SMART_RETRY,0.285,0,0.0
txn-0019746,demo-merchant-001,customer-00678,1454.23,WALLET,DESKTOP,Hyderabad,2026-07-09 09:17:58.711365,,4,1,0.75,1,False,1,ALTERNATIVE_PAYMENT,0.335,0,0.0
txn-0046344,demo-merchant-001,customer-00304,5560.41,CARD,IOS,Mumbai,2026-07-15 19:35:27.711365,,11,1,0.9091,0,False,2,ALTERNATIVE_PAYMENT,0.545,1,5560.41
