transaction_id,merchant_id,customer_id,amount,currency,payment_method,status,failure_reason,device,location,transaction_time,attempt_number,hour,day_of_week,is_high_value,is_new_customer,previous_transactions,previous_failures,previous_success_rate,retry_count,transaction_velocity,is_incident,incident_type
txn-0012596,demo-merchant-001,customer-03425,2276.37,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-08-04 05:56:23.711365,1,5,1,False,False,2,2,0.0,0,5,False,
txn-0032557,demo-merchant-001,customer-02248,2384.86,INR,CARD,SUCCESS,,IOS,Bengaluru,2026-08-10 20:25:09.711365,1,20,0,False,False,12,1,0.9167,0,2,False,
txn-0038526,demo-merchant-001,customer-02966,3562.27,INR,NETBANKING,SUCCESS,,ANDROID,Mumbai,2026-08-08 07:16:59.711365,1,7,5,False,False,7,1,0.8571,0,2,False,
txn-0022912,demo-merchant-001,customer-03705,2032.26,INR,UPI,SUCCESS,,ANDROID,Mumbai,2026-08-23 18:03:09.711365,1,18,6,False,False,7,0,1.0,0,1,False,
txn-0039063,demo-merchant-001,customer-03823,1563.58,INR,CARD,SUCCESS,,DESKTOP,Hyderabad,2026-06-07 06:39:39.711365,1,6,6,False,False,11,2,0.8182,0,1,False,
txn-0012116,demo-merchant-001,customer-01513,4757.66,INR,NETBANKING,SUCCESS,,IOS,Hyderabad,2026-06-10 13:15:35.711365,1,13,2,False,False,2,0,1.0,0,5,False,
txn-0013606,demo-merchant-001,customer-04048,1202.24,INR,NETBANKING,SUCCESS,,IOS,Hyderabad,2026-08-18 20:38:56.711365,1,20,1,False,False,10,2,0.8,0,5,False,
txn-0040364,demo-merchant-001,customer-04573,2972.29,INR,CARD,SUCCESS,,DESKTOP,Bengaluru,2026-06-27 14:15:57.711365,1,14,5,False,False,15,1,0.9333,0,4,False,
txn-0009111,demo-merchant-001,customer-00983,2298.61,INR,WALLET,SUCCESS,,ANDROID,Hyderabad,2026-06-07 21:19:49.711365,1,21,6,False,True,0,0,1.0,0,4,False,
txn-0003250,demo-merchant-001,customer-00425,37563.51,INR,CARD,SUCCESS,,IOS,Mumbai,2026-07-13 07:10:30.711365,1,7,0,True,False,1,0,1.0,0,4,True,HIGH_VALUE_CARD_DEGRADATION
txn-0006571,demo-merchant-001,customer-02434,4290.55,INR,WALLET,SUCCESS,,DESKTOP,Chennai,2026-09-02 18:02:49.711365,1,18,2,False,True,0,0,1.0,0,4,True,EVENING_DEGRADATION
txn-0006639,demo-merchant-001,customer-00918,3066.43,INR,WALLET,SUCCESS,,IOS,Delhi,2026-08-27 18:25:18.711365,1,18,3,False,True,0,0,1.0,0,4,True,EVENING_DEGRADATION
txn-0015399,demo-merchant-001,customer-03960,3963.4,INR,NETBANKING,SUCCESS,,ANDROID,Mumbai,2026-08-12 20:03:49.711365,1,20,2,False,False,2,0,1.0,0,4,False,
txn-0023858,demo-merchant-001,customer-01045,668.34,INR,NETBANKING,SUCCESS,,IOS,Bengaluru,2026-06-30 20:34:18.711365,1,20,1,False,False,5,0,1.0,0,1,False,
txn-0045273,demo-merchant-001,customer-02681,5355.4,INR,CARD,SUCCESS,,ANDROID,Bengaluru,2026-06-24 09:25:38.711365,1,9,2,False,False,8,1,0.875,0,5,False,
txn-0000126,demo-merchant-001,customer-02172,11536.45,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-07-18 23:41:05.711365,2,23,5,True,True,0,0,1.0,1,5,True,UPI_DEGRADATION
txn-0038139,demo-merchant-001,customer-02568,1452.85,INR,NETBANKING,SUCCESS,,ANDROID,Hyderabad,2026-07-15 13:37:04.711365,1,13,2,False,False,6,0,1.0,0,2,False,
txn-0001240,demo-merchant-001,customer-04523,7358.56,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-07-02 22:17:08.711365,1,22,3,False,True,0,0,1.0,0,4,True,UPI_DEGRADATION
txn-0035058,demo-merchant-001,customer-04219,1283.41,INR,NETBANKING,SUCCESS,,ANDROID,Hyderabad,2026-06-06 00:25:45.711365,1,0,5,False,False,9,0,1.0,0,5,False,
txn-0041236,demo-merchant-001,customer-02519,4573.49,INR,UPI,SUCCESS,,ANDROID,Mumbai,2026-07-30 22:13:37.711365,1,22,3,False,False,6,1,0.8333,0,2,False,
txn-0025612,demo-merchant-001,customer-01683,2950.49,INR,WALLET,SUCCESS,,ANDROID,Hyderabad,2026-09-02 09:30:10.711365,1,9,2,False,False,10,0,1.0,0,4,False,
txn-0033998,demo-merchant-001,customer-04434,901.46,INR,UPI,FAILED,Bank declined,DESKTOP,Delhi,2026-08-21 06:45:36.711365,1,6,4,False,False,7,1,0.8571,0,4,False,
txn-0009201,demo-merchant-001,customer-04297,4903.24,INR,NETBANKING,SUCCESS,,IOS,Hyderabad,2026-07-17 23:07:46.711365,1,23,4,False,False,6,4,0.3333,0,2,False,
txn-0029857,demo-merchant-001,customer-00101,1287.44,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-08-23 17:49:43.711365,1,17,6,False,False,6,0,1.0,0,4,False,
txn-0039749,demo-merchant-001,customer-03164,378.82,INR,NETBANKING,SUCCESS,,ANDROID,Hyderabad,2026-08-08 20:45:48.711365,1,20,5,False,False,2,0,1.0,0,4,False,
txn-0037947,demo-merchant-001,customer-00495,2456.62,INR,WALLET,FAILED,Payment timeout,IOS,Bengaluru,2026-07-24 11:32:15.711365,1,11,4,False,False,11,0,1.0,0,1,False,
txn-0028405,demo-merchant-001,customer-01044,497.45,INR,CARD,SUCCESS,,ANDROID,Delhi,2026-08-07 21:42:45.711365,2,21,4,False,False,4,0,1.0,1,1,False,
txn-0010725,demo-merchant-001,customer-04247,1530.3,INR,CARD,SUCCESS,,ANDROID,Delhi,2026-08-21 11:57:09.711365,1,11,4,False,False,2,0,1.0,0,5,False,
txn-0020678,demo-merchant-001,customer-04550,791.14,INR,WALLET,SUCCESS,,DESKTOP,Mumbai,2026-08-11 02:35:52.711365,1,2,1,False,False,5,1,0.8,0,2,False,
txn-0001059,demo-merchant-001,customer-01479,3089.56,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-07-28 20:55:33.711365,1,20,1,False,True,0,0,1.0,0,3,True,UPI_DEGRADATION
txn-0039031,demo-merchant-001,customer-00687,5511.33,INR,CARD,SUCCESS,,DESKTOP,Delhi,2026-07-25 02:42:43.711365,1,2,5,False,False,9,1,0.8889,0,3,False,
txn-0015361,demo-merchant-001,customer-04108,3319.13,INR,UPI,SUCCESS,,ANDROID,Delhi,2026-06-21 20:32:59.711365,1,20,6,False,False,1,0,1.0,0,3,False,
txn-0027421,demo-merchant-001,customer-01982,1914.35,INR,NETBANKING,SUCCESS,,IOS,Delhi,2026-08-17 13:40:20.711365,1,13,0,False,False,4,2,0.5,0,1,False,
txn-0000282,demo-merchant-001,customer-01095,3396.86,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-08-05 21:29:47.711365,3,21,2,False,True,0,0,1.0,2,3,True,UPI_DEGRADATION
txn-0025620,demo-merchant-001,customer-04804,4350.93,INR,NETBANKING,SUCCESS,,ANDROID,Delhi,2026-08-02 08:47:11.711365,1,8,6,False,False,7,0,1.0,0,5,False,
txn-0025893,demo-merchant-001,customer-02219,1617.35,INR,NETBANKING,SUCCESS,,IOS,Bengaluru,2026-08-15 20:35:41.711365,1,20,5,False,False,7,1,0.8571,0,2,False,
txn-0047615,demo-merchant-001,customer-01201,713.33,INR,CARD,SUCCESS,,ANDROID,Hyderabad,2026-06-05 09:56:25.711365,2,9,4,False,False,15,5,0.6667,1,4,False,
txn-0000969,demo-merchant-001,customer-03092,1936.77,INR,UPI,FAILED,Temporary network failure,ANDROID,Bengaluru,2026-08-17 21:01:01.711365,2,21,0,False,True,0,0,1.0,1,5,True,UPI_DEGRADATION
txn-0016002,demo-merchant-001,customer-00651,898.56,INR,UPI,SUCCESS,,ANDROID,Chennai,2026-08-03 15:14:48.711365,1,15,0,False,False,4,0,1.0,0,5,False,
txn-0020338,demo-merchant-001,customer-01559,960.9,INR,NETBANKING,SUCCESS,,IOS,Mumbai,2026-08-11 03:10:44.711365,1,3,1,False,False,4,1,0.75,0,3,False,
txn-0034708,demo-merchant-001,customer-02069,591.97,INR,NETBANKING,SUCCESS,,DESKTOP,Chennai,2026-08-10 01:02:39.711365,1,1,0,False,False,7,0,1.0,0,1,False,
txn-0017659,demo-merchant-001,customer-04193,1774.82,INR,WALLET,SUCCESS,,IOS,Mumbai,2026-08-30 12:49:03.711365,1,12,6,False,False,2,1,0.5,0,5,False,
txn-0000620,demo-merchant-001,customer-02113,2392.3,INR,UPI,FAILED,Insufficient funds,ANDROID,Bengaluru,2026-06-13 23:40:50.711365,3,23,5,False,True,0,0,1.0,2,2,True,UPI_DEGRADATION
txn-0018310,demo-merchant-001,customer-04977,1687.69,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-07-22 23:21:31.711365,1,23,2,False,False,4,1,0.75,0,3,False,
txn-0001743,demo-merchant-001,customer-00692,2115.28,INR,UPI,FAILED,Payment timeout,ANDROID,Bengaluru,2026-08-27 23:56:30.711365,1,23,3,False,False,1,1,0.0,0,3,True,UPI_DEGRADATION
txn-0017775,demo-merchant-001,customer-02233,2664.43,INR,CARD,SUCCESS,,ANDROID,Chennai,2026-06-24 12:47:23.711365,1,12,2,False,False,3,2,0.3333,0,2,False,
txn-0014136,demo-merchant-001,customer-00859,3779.9,INR,WALLET,SUCCESS,,IOS,Delhi,2026-07-01 12:42:07.711365,1,12,2,False,False,3,0,1.0,0,1,False,
txn-0026156,demo-merchant-001,customer-00600,3057.05,INR,WALLET,SUCCESS,,ANDROID,Delhi,2026-06-25 13:05:16.711365,2,13,3,False,False,3,1,0.6667,1,3,False,
txn-0009848,demo-merchant-001,customer-00090,900.63,INR,UPI,SUCCESS,,DESKTOP,Mumbai,2026-08-05 22:39:25.711365,1,22,2,False,False,1,0,1.0,0,2,False,
txn-0036337,demo-merchant-001,customer-04162,3986.54,INR,UPI,SUCCESS,,IOS,Hyderabad,2026-08-26 20:51:08.711365,1,20,2,False,False,8,0,1.0,0,5,False,
txn-0026929,demo-merchant-001,customer-03725,2466.41,INR,CARD,SUCCESS,,ANDROID,Mumbai,2026-06-11 16:56:33.711365,1,16,3,False,False,2,1,0.5,0,5,False,
txn-0026789,demo-merchant-001,customer-00209,1231.86,INR,UPI,SUCCESS,,DESKTOP,Hyderabad,2026-08-08 12:44:53.711365,1,12,5,False,False,5,0,1.0,0,3,False,
txn-0015564,demo-merchant-001,customer-03268,8071.63,INR,NETBANKING,FAILED,Insufficient funds,DESKTOP,Bengaluru,2026-06-27 07:35:14.711365,1,7,5,False,True,0,0,1.0,0,2,False,
txn-0006117,demo-merchant-001,customer-01395,1194.44,INR,WALLET,SUCCESS,,DESKTOP,Mumbai,2026-07-12 18:23:24.711365,1,18,6,False,True,0,0,1.0,0,1,True,EVENING_DEGRADATION
txn-0035947,demo-merchant-001,customer-03792,1428.76,INR,WALLET,SUCCESS,,ANDROID,Chennai,2026-07-29 00:08:17.711365,1,0,2,False,False,5,1,0.8,0,2,False,
txn-0019577,demo-merchant-001,customer-02838,2830.67,INR,CARD,SUCCESS,,DESKTOP,Delhi,2026-07-16 22:52:49.711365,1,22,3,False,False,1,0,1.0,0,5,False,
txn-0042268,demo-merchant-001,customer-03402,10898.71,INR,NETBANKING,SUCCESS,,ANDROID,Mumbai,2026-06-27 01:11:00.711365,1,1,5,True,False,6,0,1.0,0,2,False,
txn-0006100,demo-merchant-001,customer-03647,899.94,INR,UPI,SUCCESS,,DESKTOP,Hyderabad,2026-08-26 19:33:42.711365,1,19,2,False,False,5,2,0.6,0,4,True,EVENING_DEGRADATION
txn-0016960,demo-merchant-001,customer-04764,711.56,INR,CARD,SUCCESS,,ANDROID,Delhi,2026-08-15 18:14:12.711365,1,18,5,False,False,9,3,0.6667,0,3,False,
txn-0043321,demo-merchant-001,customer-03638,25727.31,INR,NETBANKING,SUCCESS,,ANDROID,Delhi,2026-06-17 02:42:04.711365,1,2,2,True,False,8,1,0.875,0,2,False,
txn-0023041,demo-merchant-001,customer-00311,1880.63,INR,CARD,SUCCESS,,DESKTOP,Bengaluru,2026-08-08 05:31:54.711365,1,5,5,False,False,3,1,0.6667,0,2,False,
txn-0023500,demo-merchant-001,customer-00861,2980.24,INR,NETBANKING,SUCCESS,,DESKTOP,Bengaluru,2026-07-01 20:15:54.711365,1,20,2,False,False,7,3,0.5714,0,1,False,
txn-0013995,demo-merchant-001,customer-00005,2463.72,INR,UPI,SUCCESS,,DESKTOP,Mumbai,2026-07-27 10:12:53.711365,3,10,0,False,False,1,0,1.0,2,3,False,
txn-0038664,demo-merchant-001,customer-03885,839.63,INR,WALLET,SUCCESS,,DESKTOP,Hyderabad,2026-07-19 20:34:33.711365,1,20,6,False,False,8,1,0.875,0,5,False,
txn-0006277,demo-merchant-001,customer-02838,1471.15,INR,WALLET,SUCCESS,,ANDROID,Chennai,2026-07-09 18:51:44.711365,1,18,3,False,True,0,0,1.0,0,5,True,EVENING_DEGRADATION
txn-0042241,demo-merchant-001,customer-04372,581.49,INR,CARD,SUCCESS,,DESKTOP,Mumbai,2026-07-16 10:29:58.711365,1,10,3,False,False,14,3,0.7857,0,5,False,
txn-0048733,demo-merchant-001,customer-02310,2340.88,INR,NETBANKING,SUCCESS,,IOS,Chennai,2026-07-01 14:56:40.711365,2,14,2,False,False,10,1,0.9,1,1,False,
txn-0045918,demo-merchant-001,customer-02395,6096.14,INR,WALLET,SUCCESS,,DESKTOP,Chennai,2026-06-23 12:52:12.711365,1,12,1,False,False,9,1,0.8889,0,1,False,
txn-0011084,demo-merchant-001,customer-02249,620.93,INR,NETBANKING,SUCCESS,,DESKTOP,Hyderabad,2026-08-01 14:55:36.711365,1,14,5,False,False,4,3,0.25,0,2,False,
txn-0005725,demo-merchant-001,customer-02802,456.53,INR,NETBANKING,SUCCESS,,IOS,Delhi,2026-08-26 18:37:27.711365,2,18,2,False,False,1,0,1.0,1,1,True,EVENING_DEGRADATION
txn-0010832,demo-merchant-001,customer-00510,915.08,INR,UPI,SUCCESS,,IOS,Hyderabad,2026-08-16 20:08:15.711365,2,20,6,False,False,2,0,1.0,1,4,False,
txn-0016654,demo-merchant-001,customer-02613,842.2,INR,NETBANKING,SUCCESS,,ANDROID,Chennai,2026-06-09 21:53:10.711365,1,21,1,False,False,4,0,1.0,0,4,False,
txn-0033398,demo-merchant-001,customer-02876,2527.81,INR,CARD,SUCCESS,,ANDROID,Bengaluru,2026-08-22 05:55:26.711365,1,5,5,False,False,6,1,0.8333,0,4,False,
txn-0044739,demo-merchant-001,customer-01742,1876.76,INR,UPI,SUCCESS,,DESKTOP,Bengaluru,2026-07-31 01:55:34.711365,2,1,4,False,False,11,1,0.9091,1,3,False,
txn-0039199,demo-merchant-001,customer-02238,304.54,INR,UPI,SUCCESS,,IOS,Chennai,2026-06-29 22:12:49.711365,2,22,0,False,False,7,2,0.7143,1,1,False,
txn-0036143,demo-merchant-001,customer-03725,2469.46,INR,NETBANKING,SUCCESS,,DESKTOP,Mumbai,2026-07-29 00:18:29.711365,1,0,2,False,False,4,1,0.75,0,5,False,
txn-0012589,demo-merchant-001,customer-03103,1980.45,INR,WALLET,SUCCESS,,ANDROID,Chennai,2026-08-03 13:58:37.711365,1,13,0,False,False,1,0,1.0,0,5,False,
txn-0032420,demo-merchant-001,customer-02817,2407.91,INR,CARD,SUCCESS,,ANDROID,Delhi,2026-07-02 14:12:03.711365,1,14,3,False,False,13,2,0.8462,0,5,False,
txn-0020940,demo-merchant-001,customer-03320,2377.93,INR,NETBANKING,SUCCESS,,IOS,Chennai,2026-08-04 23:36:21.711365,1,23,1,False,False,5,1,0.8,0,2,False,
txn-0021928,demo-merchant-001,customer-00380,389.32,INR,NETBANKING,SUCCESS,,DESKTOP,Delhi,2026-07-08 14:32:16.711365,1,14,2,False,False,4,1,0.75,0,4,False,
txn-0013761,demo-merchant-001,customer-02783,553.94,INR,UPI,SUCCESS,,IOS,Chennai,2026-06-10 04:42:22.711365,1,4,2,False,False,1,0,1.0,0,4,False,
txn-0043007,demo-merchant-001,customer-01911,1241.74,INR,NETBANKING,SUCCESS,,DESKTOP,Hyderabad,2026-07-07 21:51:00.711365,2,21,1,False,False,8,0,1.0,1,5,False,
txn-0002114,demo-merchant-001,customer-03487,897.09,INR,UPI,FAILED,Bank declined,ANDROID,Bengaluru,2026-07-12 20:54:06.711365,1,20,6,False,True,0,0,1.0,0,3,True,UPI_DEGRADATION
txn-0026617,demo-merchant-001,customer-01027,3681.93,INR,UPI,SUCCESS,,IOS,Delhi,2026-07-09 01:21:16.711365,1,1,3,False,False,4,0,1.0,0,1,False,
txn-0035985,demo-merchant-001,customer-04769,954.52,INR,UPI,SUCCESS,,DESKTOP,Hyderabad,2026-07-16 08:45:49.711365,1,8,3,False,False,3,0,1.0,0,4,False,
txn-0045894,demo-merchant-001,customer-02207,404.4,INR,CARD,FAILED,Temporary network failure,DESKTOP,Delhi,2026-08-29 13:06:28.711365,1,13,5,False,False,8,1,0.875,0,3,False,
txn-0003815,demo-merchant-001,customer-01396,42353.05,INR,CARD,SUCCESS,,IOS,Mumbai,2026-07-26 22:22:29.711365,2,22,6,True,False,3,1,0.6667,1,1,True,HIGH_VALUE_CARD_DEGRADATION
txn-0041090,demo-merchant-001,customer-01878,2318.21,INR,UPI,SUCCESS,,DESKTOP,Chennai,2026-07-25 10:05:37.711365,1,10,5,False,False,7,0,1.0,0,3,False,
txn-0035924,demo-merchant-001,customer-02765,1110.92,INR,WALLET,SUCCESS,,ANDROID,Bengaluru,2026-08-16 00:04:09.711365,1,0,6,False,False,5,0,1.0,0,4,False,
txn-0047065,demo-merchant-001,customer-03701,2411.75,INR,UPI,SUCCESS,,ANDROID,Hyderabad,2026-09-02 02:26:12.711365,1,2,2,False,False,9,2,0.7778,0,5,False,
txn-0035047,demo-merchant-001,customer-00067,12475.79,INR,CARD,SUCCESS,,DESKTOP,Mumbai,2026-08-30 03:23:38.711365,1,3,6,True,False,10,1,0.9,0,5,False,
txn-0004600,demo-merchant-001,customer-04911,48669.37,INR,CARD,FAILED,Authentication failure,IOS,Mumbai,2026-07-04 06:20:11.711365,2,6,5,True,False,2,0,1.0,1,4,True,HIGH_VALUE_CARD_DEGRADATION
txn-0032782,demo-merchant-001,customer-00678,930.97,INR,NETBANKING,SUCCESS,,IOS,Bengaluru,2026-07-21 03:15:52.711365,1,3,1,False,False,5,2,0.6,0,3,False,
txn-0034415,demo-merchant-001,customer-03973,2036.31,INR,UPI,SUCCESS,,IOS,Chennai,2026-08-05 01:41:34.711365,1,1,2,False,False,9,3,0.6667,0,1,False,
txn-0029053,demo-merchant-001,customer-03360,4028.29,INR,NETBANKING,SUCCESS,,ANDROID,Mumbai,2026-06-12 11:00:36.711365,1,11,4,False,False,4,0,1.0,0,4,False,
txn-0048907,demo-merchant-001,customer-04588,633.07,INR,UPI,SUCCESS,,DESKTOP,Hyderabad,2026-08-07 11:26:04.711365,1,11,4,False,False,7,1,0.8571,0,2,False,
txn-0035134,demo-merchant-001,customer-00124,1276.38,INR,WALLET,SUCCESS,,DESKTOP,Delhi,2026-08-10 09:15:10.711365,1,9,0,False,False,5,0,1.0,0,1,False,
txn-0004649,demo-merchant-001,customer-00576,21589.12,INR,CARD,FAILED,Authentication failure,IOS,Mumbai,2026-08-02 22:25:26.711365,1,22,6,True,False,1,1,0.0,0,1,True,HIGH_VALUE_CARD_DEGRADATION
txn-0044966,demo-merchant-001,customer-01967,1007.39,INR,WALLET,SUCCESS,,DESKTOP,Delhi,2026-07-16 16:00:31.711365,1,16,3,False,False,5,1,0.8,0,3,False,
txn-0026917,demo-merchant-001,customer-00214,2631.71,INR,NETBANKING,SUCCESS,,IOS,Delhi,2026-08-14 12:02:50.711365,2,12,4,False,False,7,1,0.8571,1,5,False,
txn-0033143,demo-merchant-001,customer-00281,27237.07,INR,NETBANKING,SUCCESS,,DESKTOP,Chennai,2026-06-23 11:14:54.711365,2,11,1,True,False,8,0,1.0,1,1,False,
txn-0022862,demo-merchant-001,customer-00264,1479.2,INR,NETBANKING,SUCCESS,,DESKTOP,Mumbai,2026-07-22 15:58:40.711365,1,15,2,False,False,8,0,1.0,0,4,False,
txn-0000526,demo-merchant-001,customer-02496,472.01,INR,UPI,SUCCESS,,ANDROID,Bengaluru,2026-08-09 21:41:42.711365,1,21,6,False,True,0,0,1.0,0,3,True,UPI_DEGRADATION
txn-0041900,demo-merchant-001,customer-00272,3561.81,INR,UPI,SUCCESS,,IOS,Chennai,2026-08-01 12:44:47.711365,1,12,5,False,False,9,1,0.8889,0,3,False,
txn-0011562,demo-merchant-001,customer-00359,3164.5,INR,WALLET,SUCCESS,,DESKTOP,Mumbai,2026-07-22 03:02:20.711365,1,3,2,False,True,0,0,1.0,0,5,False,
txn-0046679,demo-merchant-001,customer-01048,1989.78,INR,NETBANKING,SUCCESS,,IOS,Delhi,2026-06-27 02:24:37.711365,1,2,5,False,False,8,0,1.0,0,3,False,
txn-0012766,demo-merchant-001,customer-04058,1286.28,INR,NETBANKING,SUCCESS,,IOS,Hyderabad,2026-07-31 12:24:14.711365,1,12,4,False,False,4,2,0.5,0,5,False,
txn-0023280,demo-merchant-001,customer-02717,1379.74,INR,CARD,SUCCESS,,IOS,Hyderabad,2026-08-22 05:37:24.711365,1,5,5,False,False,1,0,1.0,0,4,False,
txn-0026724,demo-merchant-001,customer-04956,3171.32,INR,NETBANKING,SUCCESS,,DESKTOP,Mumbai,2026-07-24 18:04:05.711365,1,18,4,False,False,6,2,0.6667,0,2,False,
txn-0019976,demo-merchant-001,customer-01914,3425.03,INR,WALLET,FAILED,Authentication failure,ANDROID,Hyderabad,2026-06-15 20:36:20.711365,1,20,0,False,False,3,0,1.0,0,1,False,
txn-0027491,demo-merchant-001,customer-03357,476.95,INR,UPI,SUCCESS,,IOS,Mumbai,2026-08-29 08:32:38.711365,1,8,5,False,False,8,0,1.0,0,5,False,
txn-0019343,demo-merchant-001,customer-03669,1061.12,INR,CARD,SUCCESS,,ANDROID,Hyderabad,2026-08-23 23:32:27.711365,1,23,6,False,False,5,0,1.0,0,4,False,
txn-0033298,demo-merchant-001,customer-02848,2198.09,INR,WALLET,SUCCESS,,IOS,Bengaluru,2026-07-11 02:33:16.711365,1,2,5,False,False,8,1,0.875,0,5,False,
txn-0021117,demo-merchant-001,customer-00442,375.15,INR,NETBANKING,SUCCESS,,DESKTOP,Hyderabad,2026-08-13 16:47:29.711365,1,16,3,False,False,3,1,0.6667,0,4,False,
txn-0042230,demo-merchant-001,customer-02731,1634.52,INR,WALLET,SUCCESS,,DESKTOP,Chennai,2026-07-11 10:12:01.711365,1,10,5,False,False,12,2,0.8333,0,5,False,
txn-0045242,demo-merchant-001,customer-02771,1269.34,INR,CARD,SUCCESS,,IOS,Hyderabad,2026-08-16 01:42:00.711365,1,1,6,False,False,6,1,0.8333,0,5,False,
txn-0017779,demo-merchant-001,customer-02155,914.87,INR,CARD,SUCCESS,,ANDROID,Delhi,2026-06-14 22:39:57.711365,1,22,6,False,False,4,1,0.75,0,2,False,
txn-0029427,demo-merchant-001,customer-03318,569.42,INR,WALLET,SUCCESS,,IOS,Hyderabad,2026-06-27 13:06:53.711365,1,13,5,False,False,4,0,1.0,0,5,False,
txn-0012202,demo-merchant-001,customer-02442,2012.31,INR,UPI,SUCCESS,,ANDROID,Hyderabad,2026-08-12 03:09:28.711365,2,3,2,False,False,5,0,1.0,1,3,False,
txn-0045351,demo-merchant-001,customer-00545,4369.77,INR,WALLET,SUCCESS,,DESKTOP,Chennai,2026-08-31 04:14:10.711365,1,4,0,False,False,6,1,0.8333,0,1,False,
txn-0011172,demo-merchant-001,customer-00084,1237.07,INR,UPI,SUCCESS,,IOS,Chennai,2026-08-10 12:11:41.711365,1,12,0,False,False,3,2,0.3333,0,3,False,
txn-0026018,demo-merchant-001,customer-01216,14067.49,INR,NETBANKING,SUCCESS,,IOS,Hyderabad,2026-06-17 08:39:12.711365,1,8,2,True,False,5,1,0.8,0,4,False,
txn-0026959,demo-merchant-001,customer-01363,1206.87,INR,WALLET,SUCCESS,,DESKTOP,Bengaluru,2026-06-07 18:04:29.711365,1,18,6,False,False,4,0,1.0,0,1,False,
txn-0049844,demo-merchant-001,customer-04171,4557.31,INR,CARD,SUCCESS,,ANDROID,Hyderabad,2026-08-10 19:02:12.711365,1,19,0,False,False,14,1,0.9286,0,4,False,
txn-0012004,demo-merchant-001,customer-03953,1757.39,INR,CARD,SUCCESS,,DESKTOP,Mumbai,2026-07-21 02:58:17.711365,1,2,1,False,False,3,0,1.0,0,3,False,
txn-0022016,demo-merchant-001,customer-01518,862.64,INR,NETBANKING,SUCCESS,,DESKTOP,Chennai,2026-08-01 18:26:35.711365,1,18,5,False,False,3,1,0.6667,0,3,False,
txn-0031586,demo-merchant-001,customer-01845,7098.33,INR,NETBANKING,SUCCESS,,ANDROID,Mumbai,2026-07-09 06:52:08.711365,1,6,3,False,False,6,2,0.6667,0,3,False,
txn-0031861,demo-merchant-001,customer-02444,1095.92,INR,UPI,SUCCESS,,DESKTOP,Bengaluru,2026-07-09 03:33:48.711365,1,3,3,False,False,6,1,0.8333,0,1,False,
txn-0025850,demo-merchant-001,customer-03131,2078.57,INR,WALLET,SUCCESS,,ANDROID,Delhi,2026-08-24 11:48:31.711365,2,11,0,False,False,4,1,0.75,1,5,False,
txn-0006564,demo-merchant-001,customer-00867,980.74,INR,CARD,SUCCESS,,DESKTOP,Bengaluru,2026-06-12 18:26:41.711365,1,18,4,False,False,4,2,0.5,0,5,True,EVENING_DEGRADATION
txn-0004704,demo-merchant-001,customer-03458,17270.54,INR,CARD,SUCCESS,,IOS,Mumbai,2026-08-25 16:26:30.711365,2,16,1,True,True,0,0,1.0,1,4,True,HIGH_VALUE_CARD_DEGRADATION
txn-0015283,demo-merchant-001,customer-02576,2050.14,INR,WALLET,SUCCESS,,DESKTOP,Chennai,2026-07-21 15:30:27.711365,1,15,1,False,False,1,0,1.0,0,1,False,
txn-0039064,demo-merchant-001,customer-01422,849.81,INR,WALLET,SUCCESS,,IOS,Chennai,2026-08-24 01:03:55.711365,1,1,0,False,False,8,0,1.0,0,5,False,
txn-0033724,demo-merchant-001,customer-01657,3251.8,INR,WALLET,SUCCESS,,ANDROID,Mumbai,2026-07-14 05:33:06.711365,1,5,1,False,False,14,1,0.9286,0,5,False,
txn-0039444,demo-merchant-001,customer-01260,1760.51,INR,WALLET,SUCCESS,,IOS,Hyderabad,2026-08-22 11:40:53.711365,1,11,5,False,False,10,1,0.9,0,1,False,
txn-0036222,demo-merchant-001,customer-02059,486.18,INR,NETBANKING,FAILED,Insufficient funds,IOS,Chennai,2026-07-07 21:04:42.711365,1,21,1,False,False,10,1,0.9,0,3,False,
txn-0025964,demo-merchant-001,customer-00014,1417.09,INR,UPI,FAILED,Insufficient funds,ANDROID,Hyderabad,2026-07-15 07:36:18.711365,1,7,2,False,False,5,0,1.0,0,3,False,
txn-0012804,demo-merchant-001,customer-03700,772.93,INR,CARD,FAILED,Bank declined,ANDROID,Delhi,2026-06-27 21:13:22.711365,1,21,5,False,False,4,0,1.0,0,3,False,
txn-0047909,demo-merchant-001,customer-01303,251.84,INR,CARD,SUCCESS,,DESKTOP,Hyderabad,2026-06-18 12:03:47.711365,1,12,3,False,False,10,3,0.7,0,2,False,
txn-0008596,demo-merchant-001,customer-04039,2149.84,INR,UPI,SUCCESS,,DESKTOP,Mumbai,2026-07-12 23:46:27.711365,1,23,6,False,False,3,1,0.6667,0,5,False,
txn-0034840,demo-merchant-001,customer-00806,1662.94,INR,NETBANKING,SUCCESS,,DESKTOP,Bengaluru,2026-08-05 17:24:13.711365,1,17,2,False,False,5,1,0.8,0,2,False,
